date,ticker,label,cophenetic,flagged
2007-05-11,HG,2,0.7779068435088176,False
2007-05-11,ZC,1,0.7779068435088176,False
2007-05-11,ZW,2,0.7779068435088176,False
2007-05-11,ZS,1,0.7779068435088176,False
2007-05-18,CL,0,0.7685457096388413,False
2007-05-18,NG,0,0.7685457096388413,False
2007-05-18,RB,0,0.7685457096388413,False
2007-05-18,GC,2,0.7685457096388413,False
2007-05-18,SI,2,0.7685457096388413,False
2007-05-18,HG,2,0.7685457096388413,False
2007-05-18,ZC,1,0.7685457096388413,False
2007-05-18,ZW,2,0.7685457096388413,False
2007-05-18,ZS,1,0.7685457096388413,False
2007-05-25,CL,0,0.8053231870616556,False
2007-05-25,NG,0,0.8053231870616556,False
2007-05-25,RB,0,0.8053231870616556,False
2007-05-25,GC,2,0.8053231870616556,False
2007-05-25,SI,2,0.8053231870616556,False
2007-05-25,HG,2,0.8053231870616556,False
2007-05-25,ZC,1,0.8053231870616556,False
2007-05-25,ZW,2,0.8053231870616556,False
2007-05-25,ZS,1,0.8053231870616556,False
2007-06-01,CL,0,0.7952798813107513,False
2007-06-01,NG,0,0.7952798813107513,False
2007-06-01,RB,0,0.7952798813107513,False
2007-06-01,GC,2,0.7952798813107513,False
2007-06-01,SI,2,0.7952798813107513,False
2007-06-01,HG,2,0.7952798813107513,False
2007-06-01,ZC,1,0.7952798813107513,False
2007-06-01,ZW,2,0.7952798813107513,False
2007-06-01,ZS,1,0.7952798813107513,False
2007-06-08,CL,0,0.7754061700388517,False
2007-06-08,NG,0,0.7754061700388517,False
2007-06-08,RB,0,0.7754061700388517,False
2007-06-08,GC,2,0.7754061700388517,False
2007-06-08,SI,2,0.7754061700388517,False
2007-06-08,HG,2,0.7754061700388517,False
2007-06-08,ZC,1,0.7754061700388517,False
2007-06-08,ZW,2,0.7754061700388517,False
2007-06-08,ZS,1,0.7754061700388517,False
2007-06-15,CL,0,0.7614940772293722,False
2007-06-15,NG,0,0.7614940772293722,False
2007-06-15,RB,0,0.7614940772293722,False
2007-06-15,GC,1,0.7614940772293722,False
2007-06-15,SI,1,0.7614940772293722,False
2007-06-15,HG,1,0.7614940772293722,False
2007-06-15,ZC,2,0.7614940772293722,False
2007-06-15,ZW,2,0.7614940772293722,False
2007-06-15,ZS,2,0.7614940772293722,False
2007-06-22,CL,1,0.7866138489550307,False
2007-06-22,NG,2,0.7866138489550307,False
2007-06-22,RB,1,0.7866138489550307,False
2007-06-22,GC,0,0.7866138489550307,False
2007-06-22,SI,0,0.7866138489550307,False
2007-06-22,HG,0,0.7866138489550307,False
2007-06-22,ZC,2,0.7866138489550307,False
2007-06-22,ZW,0,0.7866138489550307,False
2007-06-22,ZS,2,0.7866138489550307,False
2007-06-29,CL,1,0.6998665789861663,True
2007-06-29,NG,2,0.6998665789861663,True
2007-06-29,RB,1,0.6998665789861663,True
2007-06-29,GC,0,0.6998665789861663,True
2007-06-29,SI,0,0.6998665789861663,True
2007-06-29,HG,0,0.6998665789861663,True
2007-06-29,ZC,2,0.6998665789861663,True
2007-06-29,ZW,2,0.6998665789861663,True
2007-06-29,ZS,2,0.6998665789861663,True
2007-07-06,CL,1,0.7227554791052897,True
2007-07-06,NG,1,0.7227554791052897,True
2007-07-06,RB,1,0.7227554791052897,True
2007-07-06,GC,0,0.7227554791052897,True
2007-07-06,SI,0,0.7227554791052897,True
2007-07-06,HG,0,0.7227554791052897,True
2007-07-06,ZC,2,0.7227554791052897,True
2007-07-06,ZW,2,0.7227554791052897,True
2007-07-06,ZS,2,0.7227554791052897,True
2007-07-13,CL,0,0.7852829591692099,False
2007-07-13,NG,2,0.7852829591692099,False
2007-07-13,RB,0,0.7852829591692099,False
2007-07-13,GC,1,0.7852829591692099,False
2007-07-13,SI,1,0.7852829591692099,False
2007-07-13,HG,1,0.7852829591692099,False
2007-07-13,ZC,2,0.7852829591692099,False
2007-07-13,ZW,2,0.7852829591692099,False
2007-07-13,ZS,2,0.7852829591692099,False
2007-07-20,CL,1,0.7229370450712078,True
2007-07-20,NG,2,0.7229370450712078,True
2007-07-20,RB,1,0.7229370450712078,True
2007-07-20,GC,0,0.7229370450712078,True
2007-07-20,SI,0,0.7229370450712078,True
2007-07-20,HG,0,0.7229370450712078,True
2007-07-20,ZC,2,0.7229370450712078,True
2007-07-20,ZW,2,0.7229370450712078,True
2007-07-20,ZS,2,0.7229370450712078,True
2007-07-27,CL,1,0.7689527324188196,False
2007-07-27,NG,2,0.7689527324188196,False
2007-07-27,RB,1,0.7689527324188196,False
2007-07-27,GC,0,0.7689527324188196,False
2007-07-27,SI,0,0.7689527324188196,False
2007-07-27,HG,0,0.7689527324188196,False
2007-07-27,ZC,2,0.7689527324188196,False
2007-07-27,ZW,0,0.7689527324188196,False
2007-07-27,ZS,2,0.7689527324188196,False
2007-08-03,CL,2,0.7863465094840071,False
2007-08-03,NG,1,0.7863465094840071,False
2007-08-03,RB,2,0.7863465094840071,False
2007-08-03,GC,0,0.7863465094840071,False
2007-08-03,SI,0,0.7863465094840071,False
2007-08-03,HG,0,0.7863465094840071,False
2007-08-03,ZC,1,0.7863465094840071,False
2007-08-03,ZW,2,0.7863465094840071,False
2007-08-03,ZS,1,0.7863465094840071,False
2007-08-10,CL,0,0.8583466110696786,False
2007-08-10,NG,2,0.8583466110696786,False
2007-08-10,RB,0,0.8583466110696786,False
2007-08-10,GC,1,0.8583466110696786,False
2007-08-10,SI,1,0.8583466110696786,False
2007-08-10,HG,1,0.8583466110696786,False
2007-08-10,ZC,2,0.8583466110696786,False
2007-08-10,ZW,2,0.8583466110696786,False
2007-08-10,ZS,2,0.8583466110696786,False
2007-08-17,CL,0,0.8449010831673828,False
2007-08-17,NG,2,0.8449010831673828,False
2007-08-17,RB,0,0.8449010831673828,False
2007-08-17,GC,1,0.8449010831673828,False
2007-08-17,SI,1,0.8449010831673828,False
2007-08-17,HG,1,0.8449010831673828,False
2007-08-17,ZC,2,0.8449010831673828,False
2007-08-17,ZW,2,0.8449010831673828,False
2007-08-17,ZS,2,0.8449010831673828,False
2007-08-24,CL,0,0.8126183247794977,False
2007-08-24,NG,2,0.8126183247794977,False
2007-08-24,RB,0,0.8126183247794977,False
2007-08-24,GC,1,0.8126183247794977,False
2007-08-24,SI,1,0.8126183247794977,False
2007-08-24,HG,1,0.8126183247794977,False
2007-08-24,ZC,2,0.8126183247794977,False
2007-08-24,ZW,2,0.8126183247794977,False
2007-08-24,ZS,2,0.8126183247794977,False
2007-08-31,CL,0,0.8107247647128637,False
2007-08-31,NG,2,0.8107247647128637,False
2007-08-31,RB,0,0.8107247647128637,False
2007-08-31,GC,1,0.8107247647128637,False
2007-08-31,SI,1,0.8107247647128637,False
2007-08-31,HG,1,0.8107247647128637,False
2007-08-31,ZC,2,0.8107247647128637,False
2007-08-31,ZW,2,0.8107247647128637,False
2007-08-31,ZS,2,0.8107247647128637,False
2007-09-07,CL,0,0.7584573717462701,False
2007-09-07,NG,2,0.7584573717462701,False
2007-09-07,RB,0,0.7584573717462701,False
2007-09-07,GC,1,0.7584573717462701,False
2007-09-07,SI,1,0.7584573717462701,False
2007-09-07,HG,1,0.7584573717462701,False
2007-09-07,ZC,2,0.7584573717462701,False
2007-09-07,ZW,2,0.7584573717462701,False
2007-09-07,ZS,2,0.7584573717462701,False
2007-09-14,CL,1,0.8266772903766441,False
2007-09-14,NG,2,0.8266772903766441,False
2007-09-14,RB,1,0.8266772903766441,False
2007-09-14,GC,0,0.8266772903766441,False
2007-09-14,SI,0,0.8266772903766441,False
2007-09-14,HG,0,0.8266772903766441,False
2007-09-14,ZC,0,0.8266772903766441,False
2007-09-14,ZW,0,0.8266772903766441,False
2007-09-14,ZS,0,0.8266772903766441,False
2007-09-21,CL,1,0.8149812544684124,False
2007-09-21,NG,2,0.8149812544684124,False
2007-09-21,RB,1,0.8149812544684124,False
2007-09-21,GC,0,0.8149812544684124,False
2007-09-21,SI,0,0.8149812544684124,False
2007-09-21,HG,0,0.8149812544684124,False
2007-09-21,ZC,0,0.8149812544684124,False
2007-09-21,ZW,0,0.8149812544684124,False
2007-09-21,ZS,0,0.8149812544684124,False
2007-09-28,CL,1,0.8490178060084044,False
2007-09-28,NG,2,0.8490178060084044,False
2007-09-28,RB,1,0.8490178060084044,False
2007-09-28,GC,0,0.8490178060084044,False
2007-09-28,SI,0,0.8490178060084044,False
2007-09-28,HG,0,0.8490178060084044,False
2007-09-28,ZC,0,0.8490178060084044,False
2007-09-28,ZW,0,0.8490178060084044,False
2007-09-28,ZS,0,0.8490178060084044,False
2007-10-05,CL,1,0.8326870426386397,False
2007-10-05,NG,2,0.8326870426386397,False
2007-10-05,RB,1,0.8326870426386397,False
2007-10-05,GC,0,0.8326870426386397,False
2007-10-05,SI,0,0.8326870426386397,False
2007-10-05,HG,0,0.8326870426386397,False
2007-10-05,ZC,0,0.8326870426386397,False
2007-10-05,ZW,0,0.8326870426386397,False
2007-10-05,ZS,0,0.8326870426386397,False
2007-10-12,CL,1,0.8165731449721095,False
2007-10-12,NG,2,0.8165731449721095,False
2007-10-12,RB,1,0.8165731449721095,False
2007-10-12,GC,0,0.8165731449721095,False
2007-10-12,SI,0,0.8165731449721095,False
2007-10-12,HG,0,0.8165731449721095,False
2007-10-12,ZC,0,0.8165731449721095,False
2007-10-12,ZW,0,0.8165731449721095,False
2007-10-12,ZS,0,0.8165731449721095,False
2007-10-19,CL,1,0.8146440810414164,False
2007-10-19,NG,2,0.8146440810414164,False
2007-10-19,RB,1,0.8146440810414164,False
2007-10-19,GC,0,0.8146440810414164,False
2007-10-19,SI,0,0.8146440810414164,False
2007-10-19,HG,0,0.8146440810414164,False
2007-10-19,ZC,0,0.8146440810414164,False
2007-10-19,ZW,0,0.8146440810414164,False
2007-10-19,ZS,0,0.8146440810414164,False
2007-10-26,CL,0,0.7915683850465133,False
2007-10-26,NG,0,0.7915683850465133,False
2007-10-26,RB,0,0.7915683850465133,False
2007-10-26,GC,1,0.7915683850465133,False
2007-10-26,SI,1,0.7915683850465133,False
2007-10-26,HG,1,0.7915683850465133,False
2007-10-26,ZC,2,0.7915683850465133,False
2007-10-26,ZW,2,0.7915683850465133,False
2007-10-26,ZS,2,0.7915683850465133,False
2007-11-02,CL,0,0.7493654688265076,True
2007-11-02,NG,0,0.7493654688265076,True
2007-11-02,RB,0,0.7493654688265076,True
2007-11-02,GC,1,0.7493654688265076,True
2007-11-02,SI,1,0.7493654688265076,True
2007-11-02,HG,1,0.7493654688265076,True
2007-11-02,ZC,2,0.7493654688265076,True
2007-11-02,ZW,2,0.7493654688265076,True
2007-11-02,ZS,2,0.7493654688265076,True
2007-11-09,CL,0,0.8250912073657668,False
2007-11-09,NG,0,0.8250912073657668,False
2007-11-09,RB,0,0.8250912073657668,False
2007-11-09,GC,1,0.8250912073657668,False
2007-11-09,SI,1,0.8250912073657668,False
2007-11-09,HG,2,0.8250912073657668,False
2007-11-09,ZC,1,0.8250912073657668,False
2007-11-09,ZW,2,0.8250912073657668,False
2007-11-09,ZS,1,0.8250912073657668,False
2007-11-16,CL,0,0.7784500502997365,False
2007-11-16,NG,0,0.7784500502997365,False
2007-11-16,RB,0,0.7784500502997365,False
2007-11-16,GC,1,0.7784500502997365,False
2007-11-16,SI,1,0.7784500502997365,False
2007-11-16,HG,2,0.7784500502997365,False
2007-11-16,ZC,1,0.7784500502997365,False
2007-11-16,ZW,2,0.7784500502997365,False
2007-11-16,ZS,1,0.7784500502997365,False
2007-11-23,CL,0,0.7147955127152587,True
2007-11-23,NG,0,0.7147955127152587,True
2007-11-23,RB,0,0.7147955127152587,True
2007-11-23,GC,1,0.7147955127152587,True
2007-11-23,SI,1,0.7147955127152587,True
2007-11-23,HG,2,0.7147955127152587,True
2007-11-23,ZC,1,0.7147955127152587,True
2007-11-23,ZW,1,0.7147955127152587,True
2007-11-23,ZS,1,0.7147955127152587,True
2007-11-30,CL,0,0.627931917286356,True
2007-11-30,NG,0,0.627931917286356,True
2007-11-30,RB,0,0.627931917286356,True
2007-11-30,GC,1,0.627931917286356,True
2007-11-30,SI,1,0.627931917286356,True
2007-11-30,HG,2,0.627931917286356,True
2007-11-30,ZC,1,0.627931917286356,True
2007-11-30,ZW,2,0.627931917286356,True
2007-11-30,ZS,1,0.627931917286356,True
2007-12-07,CL,0,0.653805530249943,True
2007-12-07,NG,0,0.653805530249943,True
2007-12-07,RB,0,0.653805530249943,True
2007-12-07,GC,0,0.653805530249943,True
2007-12-07,SI,0,0.653805530249943,True
2007-12-07,HG,2,0.653805530249943,True
2007-12-07,ZC,1,0.653805530249943,True
2007-12-07,ZW,1,0.653805530249943,True
2007-12-07,ZS,1,0.653805530249943,True
2007-12-14,CL,1,0.8092216011846832,False
2007-12-14,NG,0,0.8092216011846832,False
2007-12-14,RB,1,0.8092216011846832,False
2007-12-14,GC,1,0.8092216011846832,False
2007-12-14,SI,1,0.8092216011846832,False
2007-12-14,HG,0,0.8092216011846832,False
2007-12-14,ZC,2,0.8092216011846832,False
2007-12-14,ZW,2,0.8092216011846832,False
2007-12-14,ZS,2,0.8092216011846832,False
2007-12-21,CL,1,0.7872948387973265,False
2007-12-21,NG,0,0.7872948387973265,False
2007-12-21,RB,1,0.7872948387973265,False
2007-12-21,GC,1,0.7872948387973265,False
2007-12-21,SI,1,0.7872948387973265,False
2007-12-21,HG,0,0.7872948387973265,False
2007-12-21,ZC,2,0.7872948387973265,False
2007-12-21,ZW,2,0.7872948387973265,False
2007-12-21,ZS,2,0.7872948387973265,False
2007-12-28,CL,1,0.7647151175894712,False
2007-12-28,NG,0,0.7647151175894712,False
2007-12-28,RB,1,0.7647151175894712,False
2007-12-28,GC,1,0.7647151175894712,False
2007-12-28,SI,1,0.7647151175894712,False
2007-12-28,HG,0,0.7647151175894712,False
2007-12-28,ZC,2,0.7647151175894712,False
2007-12-28,ZW,2,0.7647151175894712,False
2007-12-28,ZS,2,0.7647151175894712,False
2008-01-04,CL,0,0.6625534631189768,True
2008-01-04,NG,0,0.6625534631189768,True
2008-01-04,RB,0,0.6625534631189768,True
2008-01-04,GC,0,0.6625534631189768,True
2008-01-04,SI,0,0.6625534631189768,True
2008-01-04,HG,2,0.6625534631189768,True
2008-01-04,ZC,1,0.6625534631189768,True
2008-01-04,ZW,1,0.6625534631189768,True
2008-01-04,ZS,1,0.6625534631189768,True
2008-01-11,CL,2,0.8182490984470474,False
2008-01-11,NG,2,0.8182490984470474,False
2008-01-11,RB,2,0.8182490984470474,False
2008-01-11,GC,1,0.8182490984470474,False
2008-01-11,SI,1,0.8182490984470474,False
2008-01-11,HG,0,0.8182490984470474,False
2008-01-11,ZC,1,0.8182490984470474,False
2008-01-11,ZW,0,0.8182490984470474,False
2008-01-11,ZS,1,0.8182490984470474,False
2008-01-18,CL,2,0.8457201052257854,False
2008-01-18,NG,2,0.8457201052257854,False
2008-01-18,RB,2,0.8457201052257854,False
2008-01-18,GC,1,0.8457201052257854,False
2008-01-18,SI,1,0.8457201052257854,False
2008-01-18,HG,0,0.8457201052257854,False
2008-01-18,ZC,1,0.8457201052257854,False
2008-01-18,ZW,0,0.8457201052257854,False
2008-01-18,ZS,1,0.8457201052257854,False
2008-01-25,CL,1,0.8680318662850689,False
2008-01-25,NG,1,0.8680318662850689,False
2008-01-25,RB,1,0.8680318662850689,False
2008-01-25,GC,2,0.8680318662850689,False
2008-01-25,SI,2,0.8680318662850689,False
2008-01-25,HG,0,0.8680318662850689,False
2008-01-25,ZC,2,0.8680318662850689,False
2008-01-25,ZW,0,0.8680318662850689,False
2008-01-25,ZS,2,0.8680318662850689,False
2008-02-01,CL,1,0.8624549849066544,False
2008-02-01,NG,1,0.8624549849066544,False
2008-02-01,RB,1,0.8624549849066544,False
2008-02-01,GC,2,0.8624549849066544,False
2008-02-01,SI,2,0.8624549849066544,False
2008-02-01,HG,0,0.8624549849066544,False
2008-02-01,ZC,2,0.8624549849066544,False
2008-02-01,ZW,0,0.8624549849066544,False
2008-02-01,ZS,2,0.8624549849066544,False
2008-02-08,CL,1,0.8696437108353052,False
2008-02-08,NG,1,0.8696437108353052,False
2008-02-08,RB,1,0.8696437108353052,False
2008-02-08,GC,2,0.8696437108353052,False
2008-02-08,SI,2,0.8696437108353052,False
2008-02-08,HG,0,0.8696437108353052,False
2008-02-08,ZC,2,0.8696437108353052,False
2008-02-08,ZW,0,0.8696437108353052,False
2008-02-08,ZS,2,0.8696437108353052,False
2008-02-15,CL,1,0.8906381370330883,False
2008-02-15,NG,1,0.8906381370330883,False
2008-02-15,RB,1,0.8906381370330883,False
2008-02-15,GC,2,0.8906381370330883,False
2008-02-15,SI,2,0.8906381370330883,False
2008-02-15,HG,0,0.8906381370330883,False
2008-02-15,ZC,2,0.8906381370330883,False
2008-02-15,ZW,0,0.8906381370330883,False
2008-02-15,ZS,2,0.8906381370330883,False
2008-02-22,CL,0,0.823163499535001,False
2008-02-22,NG,1,0.823163499535001,False
2008-02-22,RB,0,0.823163499535001,False
2008-02-22,GC,0,0.823163499535001,False
2008-02-22,SI,0,0.823163499535001,False
2008-02-22,HG,1,0.823163499535001,False
2008-02-22,ZC,0,0.823163499535001,False
2008-02-22,ZW,2,0.823163499535001,False
2008-02-22,ZS,0,0.823163499535001,False
2008-02-29,CL,0,0.735817096674972,True
2008-02-29,NG,1,0.735817096674972,True
2008-02-29,RB,0,0.735817096674972,True
2008-02-29,GC,0,0.735817096674972,True
2008-02-29,SI,0,0.735817096674972,True
2008-02-29,HG,1,0.735817096674972,True
2008-02-29,ZC,0,0.735817096674972,True
2008-02-29,ZW,2,0.735817096674972,True
2008-02-29,ZS,0,0.735817096674972,True
2008-03-07,CL,1,0.7016161388230847,True
2008-03-07,NG,2,0.7016161388230847,True
2008-03-07,RB,1,0.7016161388230847,True
2008-03-07,GC,0,0.7016161388230847,True
2008-03-07,SI,0,0.7016161388230847,True
2008-03-07,HG,2,0.7016161388230847,True
2008-03-07,ZC,0,0.7016161388230847,True
2008-03-07,ZW,2,0.7016161388230847,True
2008-03-07,ZS,0,0.7016161388230847,True
2008-03-14,CL,2,0.7920840239426323,False
2008-03-14,NG,2,0.7920840239426323,False
2008-03-14,RB,2,0.7920840239426323,False
2008-03-14,GC,2,0.7920840239426323,False
2008-03-14,SI,2,0.7920840239426323,False
2008-03-14,HG,0,0.7920840239426323,False
2008-03-14,ZC,1,0.7920840239426323,False
2008-03-14,ZW,0,0.7920840239426323,False
2008-03-14,ZS,1,0.7920840239426323,False
2008-03-21,CL,0,0.7404152604209073,True
2008-03-21,NG,2,0.7404152604209073,True
2008-03-21,RB,0,0.7404152604209073,True
2008-03-21,GC,1,0.7404152604209073,True
2008-03-21,SI,1,0.7404152604209073,True
2008-03-21,HG,2,0.7404152604209073,True
2008-03-21,ZC,1,0.7404152604209073,True
2008-03-21,ZW,2,0.7404152604209073,True
2008-03-21,ZS,1,0.7404152604209073,True
2008-03-28,CL,0,0.735367733253675,True
2008-03-28,NG,2,0.735367733253675,True
2008-03-28,RB,0,0.735367733253675,True
2008-03-28,GC,2,0.735367733253675,True
2008-03-28,SI,2,0.735367733253675,True
2008-03-28,HG,2,0.735367733253675,True
2008-03-28,ZC,1,0.735367733253675,True
2008-03-28,ZW,2,0.735367733253675,True
2008-03-28,ZS,1,0.735367733253675,True
2008-04-04,CL,0,0.6977794451406953,True
2008-04-04,NG,2,0.6977794451406953,True
2008-04-04,RB,0,0.6977794451406953,True
2008-04-04,GC,2,0.6977794451406953,True
2008-04-04,SI,2,0.6977794451406953,True
2008-04-04,HG,2,0.6977794451406953,True
2008-04-04,ZC,1,0.6977794451406953,True
2008-04-04,ZW,2,0.6977794451406953,True
2008-04-04,ZS,1,0.6977794451406953,True
2008-04-11,CL,0,0.7004530600954764,True
2008-04-11,NG,2,0.7004530600954764,True
2008-04-11,RB,0,0.7004530600954764,True
2008-04-11,GC,2,0.7004530600954764,True
2008-04-11,SI,2,0.7004530600954764,True
2008-04-11,HG,1,0.7004530600954764,True
2008-04-11,ZC,2,0.7004530600954764,True
2008-04-11,ZW,1,0.7004530600954764,True
2008-04-11,ZS,2,0.7004530600954764,True
2008-04-18,CL,0,0.7154045432462557,True
2008-04-18,NG,2,0.7154045432462557,True
2008-04-18,RB,0,0.7154045432462557,True
2008-04-18,GC,2,0.7154045432462557,True
2008-04-18,SI,2,0.7154045432462557,True
2008-04-18,HG,2,0.7154045432462557,True
2008-04-18,ZC,1,0.7154045432462557,True
2008-04-18,ZW,2,0.7154045432462557,True
2008-04-18,ZS,1,0.7154045432462557,True
2008-04-25,CL,0,0.709046493769387,True
2008-04-25,NG,2,0.709046493769387,True
2008-04-25,RB,0,0.709046493769387,True
2008-04-25,GC,2,0.709046493769387,True
2008-04-25,SI,2,0.709046493769387,True
2008-04-25,HG,2,0.709046493769387,True
2008-04-25,ZC,1,0.709046493769387,True
2008-04-25,ZW,2,0.709046493769387,True
2008-04-25,ZS,1,0.709046493769387,True
2008-05-02,CL,0,0.6327406795227766,True
2008-05-02,NG,0,0.6327406795227766,True
2008-05-02,RB,0,0.6327406795227766,True
2008-05-02,GC,2,0.6327406795227766,True
2008-05-02,SI,2,0.6327406795227766,True
2008-05-02,HG,2,0.6327406795227766,True
2008-05-02,ZC,1,0.6327406795227766,True
2008-05-02,ZW,2,0.6327406795227766,True
2008-05-02,ZS,1,0.6327406795227766,True
2008-05-09,CL,0,0.6499941541040778,True
2008-05-09,NG,0,0.6499941541040778,True
2008-05-09,RB,0,0.6499941541040778,True
2008-05-09,GC,2,0.6499941541040778,True
2008-05-09,SI,2,0.6499941541040778,True
2008-05-09,HG,2,0.6499941541040778,True
2008-05-09,ZC,1,0.6499941541040778,True
2008-05-09,ZW,2,0.6499941541040778,True
2008-05-09,ZS,1,0.6499941541040778,True
2008-05-16,CL,0,0.6430875979941595,True
2008-05-16,NG,0,0.6430875979941595,True
2008-05-16,RB,0,0.6430875979941595,True
2008-05-16,GC,2,0.6430875979941595,True
2008-05-16,SI,2,0.6430875979941595,True
2008-05-16,HG,1,0.6430875979941595,True
2008-05-16,ZC,2,0.6430875979941595,True
2008-05-16,ZW,1,0.6430875979941595,True
2008-05-16,ZS,2,0.6430875979941595,True
2008-05-23,CL,0,0.5754762813575179,True
2008-05-23,NG,0,0.5754762813575179,True
2008-05-23,RB,0,0.5754762813575179,True
2008-05-23,GC,2,0.5754762813575179,True
2008-05-23,SI,2,0.5754762813575179,True
2008-05-23,HG,1,0.5754762813575179,True
2008-05-23,ZC,2,0.5754762813575179,True
2008-05-23,ZW,1,0.5754762813575179,True
2008-05-23,ZS,2,0.5754762813575179,True
2008-05-30,CL,0,0.5621205292356649,True
2008-05-30,NG,0,0.5621205292356649,True
2008-05-30,RB,0,0.5621205292356649,True
2008-05-30,GC,2,0.5621205292356649,True
2008-05-30,SI,2,0.5621205292356649,True
2008-05-30,HG,2,0.5621205292356649,True
2008-05-30,ZC,1,0.5621205292356649,True
2008-05-30,ZW,2,0.5621205292356649,True
2008-05-30,ZS,1,0.5621205292356649,True
2008-06-06,CL,0,0.5394027772621522,True
2008-06-06,NG,0,0.5394027772621522,True
2008-06-06,RB,0,0.5394027772621522,True
2008-06-06,GC,2,0.5394027772621522,True
2008-06-06,SI,2,0.5394027772621522,True
2008-06-06,HG,2,0.5394027772621522,True
2008-06-06,ZC,1,0.5394027772621522,True
2008-06-06,ZW,1,0.5394027772621522,True
2008-06-06,ZS,2,0.5394027772621522,True
2008-06-13,CL,1,0.7945829790937996,False
2008-06-13,NG,1,0.7945829790937996,False
2008-06-13,RB,1,0.7945829790937996,False
2008-06-13,GC,1,0.7945829790937996,False
2008-06-13,SI,1,0.7945829790937996,False
2008-06-13,HG,2,0.7945829790937996,False
2008-06-13,ZC,0,0.7945829790937996,False
2008-06-13,ZW,0,0.7945829790937996,False
2008-06-13,ZS,0,0.7945829790937996,False
2008-06-20,CL,1,0.8367533547422996,False
2008-06-20,NG,1,0.8367533547422996,False
2008-06-20,RB,1,0.8367533547422996,False
2008-06-20,GC,1,0.8367533547422996,False
2008-06-20,SI,1,0.8367533547422996,False
2008-06-20,HG,2,0.8367533547422996,False
2008-06-20,ZC,0,0.8367533547422996,False
2008-06-20,ZW,0,0.8367533547422996,False
2008-06-20,ZS,0,0.8367533547422996,False
2008-06-27,CL,1,0.7625309220758626,False
2008-06-27,NG,1,0.7625309220758626,False
2008-06-27,RB,1,0.7625309220758626,False
2008-06-27,GC,1,0.7625309220758626,False
2008-06-27,SI,1,0.7625309220758626,False
2008-06-27,HG,2,0.7625309220758626,False
2008-06-27,ZC,0,0.7625309220758626,False
2008-06-27,ZW,0,0.7625309220758626,False
2008-06-27,ZS,0,0.7625309220758626,False
2008-07-04,CL,1,0.7715241059631204,False
2008-07-04,NG,1,0.7715241059631204,False
2008-07-04,RB,1,0.7715241059631204,False
2008-07-04,GC,1,0.7715241059631204,False
2008-07-04,SI,1,0.7715241059631204,False
2008-07-04,HG,2,0.7715241059631204,False
2008-07-04,ZC,0,0.7715241059631204,False
2008-07-04,ZW,0,0.7715241059631204,False
2008-07-04,ZS,0,0.7715241059631204,False
2008-07-11,CL,1,0.762639193269625,False
2008-07-11,NG,1,0.762639193269625,False
2008-07-11,RB,1,0.762639193269625,False
2008-07-11,GC,2,0.762639193269625,False
2008-07-11,SI,2,0.762639193269625,False
2008-07-11,HG,2,0.762639193269625,False
2008-07-11,ZC,0,0.762639193269625,False
